id,title,category,mizan_classification,source_note,url,download_status,markdown_path,docx_path,raw_html_path
syrian_lawyer_2232,صيغة دعوى تثبيت قسمة رضائية لعقار في سوريا,دعاوى عقارية,دعوى > مدنية > عقارية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d9%82%d8%b3%d9%85%d8%a9-%d8%b1%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9-%d9%84%d8%b9%d9%82%d8%a7%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_تثبيت_قسمة_رضائية_لعقار_في_سوريا.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_تثبيت_قسمة_رضائية_لعقار_في_سوريا.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_2232.html
syrian_lawyer_2309,نموذج وصيغة عقد وكالة حصرية,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d9%88%d8%b5%d9%8a%d8%ba%d8%a9-%d8%b9%d9%82%d8%af-%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%ad%d8%b5%d8%b1%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_عقد_وكالة_حصرية.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_عقد_وكالة_حصرية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_2309.html
syrian_lawyer_2311,نموذج و صيغة عقد تعيين وكيل محلي حصري لمنتج,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b9%d9%82%d8%af-%d8%aa%d8%b9%d9%8a%d9%8a%d9%86-%d9%88%d9%83%d9%8a%d9%84-%d9%85%d8%ad%d9%84%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_عقد_تعيين_وكيل_محلي_حصري_لمنتج.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_عقد_تعيين_وكيل_محلي_حصري_لمنتج.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_2311.html
syrian_lawyer_2673,نموذج طلب كف بحث في سوريا موجه للمحكمة,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%b7%d9%84%d8%a8-%d9%83%d9%81-%d8%a8%d8%ad%d8%ab-%d9%81%d9%8a-%d8%b3%d9%88%d8%b1%d9%8a%d8%a7-%d9%85%d9%88%d8%ac%d9%87-%d9%84%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_طلب_كف_بحث_في_سوريا_موجه_للمحكمة.md,content/legal_templates/lawsuits_requests/docx/نموذج_طلب_كف_بحث_في_سوريا_موجه_للمحكمة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_2673.html
syrian_lawyer_2677,نموذج وصيغة طلب كف بحث في سوريا موجه للنيابة العامة,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%b7%d9%84%d8%a8-%d9%83%d9%81-%d8%a8%d8%ad%d8%ab-%d9%81%d9%8a-%d8%b3%d9%88%d8%b1%d9%8a%d8%a7-%d9%85%d9%88%d8%ac%d9%87-%d9%84%d9%84%d9%86%d9%8a%d8%a7%d8%a8%d8%a9-%d8%a7/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_طلب_كف_بحث_في_سوريا_موجه_للنيابة_العامة.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_طلب_كف_بحث_في_سوريا_موجه_للنيابة_العامة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_2677.html
syrian_lawyer_3054,نموذج و صيغة وكالة عامة في سوريا doc + pdf,مدني عام,دعوى > مدنية عامة,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%b9%d8%a7%d9%85%d8%a9-2/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_وكالة_عامة_في_سوريا_doc_+_pdf.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_وكالة_عامة_في_سوريا_doc_+_pdf.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3054.html
syrian_lawyer_3094,نموذج وصيغة دعوى تثبيت زواج ونسب ومخالعة رضائية,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d9%88%d8%b5%d9%8a%d8%ba%d8%a9-%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d8%b2%d9%88%d8%a7%d8%ac-%d9%88%d9%86%d8%b3%d8%a8-%d9%88%d9%85%d8%ae%d8%a7%d9%84/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_تثبيت_زواج_ونسب_ومخالعة_رضائية.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_تثبيت_زواج_ونسب_ومخالعة_رضائية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3094.html
syrian_lawyer_3097,نموذج وصيغة دعوى تثبيت زواج ونسب في سوريا,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d8%b2%d9%88%d8%a7%d8%ac-%d9%86%d8%b3%d8%a8/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_تثبيت_زواج_ونسب_في_سوريا.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_تثبيت_زواج_ونسب_في_سوريا.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3097.html
syrian_lawyer_3100,نموذج وصيغة دعوى تثبيت طلاق  باللفظ في سوريا,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d8%b7%d9%84%d8%a7%d9%82/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_تثبيت_طلاق_باللفظ_في_سوريا.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_تثبيت_طلاق_باللفظ_في_سوريا.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3100.html
syrian_lawyer_3103,نموذج وصيغة دعوى تثبيت نسب من زواج صحيح,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d9%88%d8%b5%d9%8a%d8%ba%d8%a9-%d8%af%d8%b9%d9%88%d9%89-%d8%aa%d8%ab%d8%a8%d9%8a%d8%aa-%d9%86%d8%b3%d8%a8/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_دعوى_تثبيت_نسب_من_زواج_صحيح.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_دعوى_تثبيت_نسب_من_زواج_صحيح.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3103.html
syrian_lawyer_3124,صيغة دعوى مقدم مهر وأشياء جهازية,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d8%af%d8%b9%d9%88%d9%89-%d9%85%d9%82%d8%af%d9%85-%d9%85%d9%87%d8%b1-%d9%88%d8%a3%d8%b4%d9%8a%d8%a7%d8%a1-%d8%ac%d9%87%d8%a7%d8%b2%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_دعوى_مقدم_مهر_وأشياء_جهازية.md,content/legal_templates/lawsuits_requests/docx/صيغة_دعوى_مقدم_مهر_وأشياء_جهازية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3124.html
syrian_lawyer_3127,صيغة و نموذج دعوى نفقة زوجية في القانون السوري,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d9%88%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%af%d8%b9%d9%88%d9%89-%d9%86%d9%81%d9%82%d8%a9-%d8%b2%d9%88%d8%ac%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_دعوى_نفقة_زوجية_في_القانون_السوري.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_دعوى_نفقة_زوجية_في_القانون_السوري.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3127.html
syrian_lawyer_3130,صيغة ونموذج دعوى نفقة طفل في القانون السوري,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b5%d9%8a%d8%ba%d8%a9-%d9%88%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%af%d8%b9%d9%88%d9%89-%d9%86%d9%81%d9%82%d8%a9-%d8%b7%d9%81%d9%84/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_دعوى_نفقة_طفل_في_القانون_السوري.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_دعوى_نفقة_طفل_في_القانون_السوري.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3130.html
syrian_lawyer_3215,صيغة و نموذج طلب تسليم طفل إلى حاضنته أو حاصنه,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%aa%d8%b3%d9%84%d9%8a%d9%85-%d8%b7%d9%81%d9%84-%d8%a5%d9%84%d9%89-%d8%ad%d8%a7%d8%b6%d9%86%d8%aa%d9%87/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_طلب_تسليم_طفل_إلى_حاضنته_أو_حاصنه.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_طلب_تسليم_طفل_إلى_حاضنته_أو_حاصنه.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3215.html
syrian_lawyer_3225,صيغة ونموذج دعوى الغاء وثيقة صادرة عن المحكمة الشرعية,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%af%d8%b9%d9%88%d9%89-%d8%a7%d9%84%d8%ba%d8%a7%d8%a1-%d9%88%d8%ab%d9%8a%d9%82%d8%a9-%d8%b5%d8%a7%d8%af%d8%b1%d8%a9-%d8%b9%d9%86-%d8%a7%d9%84%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a7%d9%84%d8%b4%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_دعوى_الغاء_وثيقة_صادرة_عن_المحكمة_الشرعية.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_دعوى_الغاء_وثيقة_صادرة_عن_المحكمة_الشرعية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3225.html
syrian_lawyer_3246,صيغة ونموذج طلب اخلاء سبيل أمام قاضي التحقيق,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%a7%d8%ae%d9%84%d8%a7%d8%a1-%d8%b3%d8%a8%d9%8a%d9%84-%d8%a3%d9%85%d8%a7%d9%85-%d9%82%d8%a7%d8%b6%d9%8a-%d8%a7%d9%84%d8%aa%d8%ad%d9%82%d9%8a%d9%82/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_ونموذج_طلب_اخلاء_سبيل_أمام_قاضي_التحقيق.md,content/legal_templates/lawsuits_requests/docx/صيغة_ونموذج_طلب_اخلاء_سبيل_أمام_قاضي_التحقيق.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3246.html
syrian_lawyer_3257,نموذج وصيغة اعتراض على حكم غيابي عسكري,أحوال شخصية / شرعي,دعوى > أحوال شخصية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d8%b9%d9%84%d9%89-%d8%ad%d9%83%d9%85-%d8%ba%d9%8a%d8%a7%d8%a8%d9%8a-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_وصيغة_اعتراض_على_حكم_غيابي_عسكري.md,content/legal_templates/lawsuits_requests/docx/نموذج_وصيغة_اعتراض_على_حكم_غيابي_عسكري.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3257.html
syrian_lawyer_3278,نموذج طلب دغم عقوبات,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%af%d8%ba%d9%85-%d8%b9%d9%82%d9%88%d8%a8%d8%a7%d8%aa/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_طلب_دغم_عقوبات.md,content/legal_templates/lawsuits_requests/docx/نموذج_طلب_دغم_عقوبات.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3278.html
syrian_lawyer_3281,نموذج و صيغة طلب عفو خاص مقدم لرئيس الجمهورية,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d8%b9%d9%81%d9%88-%d8%ae%d8%a7%d8%b5-%d9%85%d9%82%d8%af%d9%85-%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%ac%d9%85%d9%87%d9%88%d8%b1%d9%8a%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_عفو_خاص_مقدم_لرئيس_الجمهورية.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_عفو_خاص_مقدم_لرئيس_الجمهورية.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3281.html
syrian_lawyer_3284,نموذج و صيغة طلب وقف الحكم النافذ ( ربع المدة ),طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d9%88%d9%82%d9%81-%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d8%a7%d9%84%d9%86%d8%a7%d9%81%d8%b0-%d8%b1%d8%a8%d8%b9-%d8%a7%d9%84%d9%85%d8%af%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_وقف_الحكم_النافذ_(_ربع_المدة_).md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_وقف_الحكم_النافذ_(_ربع_المدة_).docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3284.html
syrian_lawyer_3295,نموذج و صيغة ادعاء شخصي بجرم تزوير واستعمال مزور,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a-%d8%a8%d8%ac%d8%b1%d9%85-%d8%aa%d8%b2%d9%88%d9%8a%d8%b1-%d9%88%d8%a7%d8%b3%d8%aa%d8%b9%d9%85%d8%a7%d9%84-%d9%85%d8%b2%d9%88%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_ادعاء_شخصي_بجرم_تزوير_واستعمال_مزور.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_ادعاء_شخصي_بجرم_تزوير_واستعمال_مزور.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3295.html
syrian_lawyer_3305,نموذج و نص ادعاء شخصي بجرم تقليد علامة فارقة,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%b4%d8%ae%d8%b5%d9%8a-%d8%a8%d8%ac%d8%b1%d9%85-%d8%aa%d9%82%d9%84%d9%8a%d8%af-%d8%b9%d9%84%d8%a7%d9%85%d8%a9-%d9%81%d8%a7%d8%b1%d9%82%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_نص_ادعاء_شخصي_بجرم_تقليد_علامة_فارقة.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_نص_ادعاء_شخصي_بجرم_تقليد_علامة_فارقة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3305.html
syrian_lawyer_3308,صيغة و نموذج شكوى بجرم اليمين الكاذبة,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%ac%d8%b1%d9%85-%d8%a7%d9%84%d9%8a%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d9%83%d8%a7%d8%b0%d8%a8%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_شكوى_بجرم_اليمين_الكاذبة.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_شكوى_بجرم_اليمين_الكاذبة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3308.html
syrian_lawyer_3311,صيغة و نموذج ادعاء بجرم امتناع عن تنظيم عقد ايجار,دعاوى إيجارية,دعوى > مدنية > إيجارات,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%a7%d9%85%d8%aa%d9%86%d8%a7%d8%b9-%d8%b9%d9%86-%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%b9%d9%82%d8%af-%d8%a7%d9%8a%d8%ac%d8%a7%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_ادعاء_بجرم_امتناع_عن_تنظيم_عقد_ايجار.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_ادعاء_بجرم_امتناع_عن_تنظيم_عقد_ايجار.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3311.html
syrian_lawyer_3324,صيغة و نموذج ادعاء بجرم الذم والقدح في الصحف والجرائد,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%a7%d9%84%d8%b0%d9%85-%d9%88%d8%a7%d9%84%d9%82%d8%af%d8%ad-%d9%81%d9%8a-%d8%a7%d9%84%d8%b5%d8%ad%d9%81-%d9%88%d8%a7%d9%84%d8%ac%d8%b1%d8%a7/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نموذج_ادعاء_بجرم_الذم_والقدح_في_الصحف_والجرائد.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نموذج_ادعاء_بجرم_الذم_والقدح_في_الصحف_والجرائد.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3324.html
syrian_lawyer_3331,نموذج ادعاء بجرم اساءة الامانة,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%a7%d8%b3%d8%a7%d8%a1%d8%a9-%d8%a7%d9%84%d8%a7%d9%85%d8%a7%d9%86%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_ادعاء_بجرم_اساءة_الامانة.md,content/legal_templates/lawsuits_requests/docx/نموذج_ادعاء_بجرم_اساءة_الامانة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3331.html
syrian_lawyer_3335,صيغة و نوذج اعتراض على قرار غيابي بجرم اصدار شيك بدون رصيد,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6-%d8%b9%d9%84%d9%89-%d9%82%d8%b1%d8%a7%d8%b1-%d8%ba%d9%8a%d8%a7%d8%a8%d9%8a-%d8%a8%d8%ac%d8%b1%d9%85-%d8%a7%d8%b5%d8%af%d8%a7%d8%b1-%d8%b4%d9%8a%d9%83-%d8%a8%d8%af/,downloaded,content/legal_templates/lawsuits_requests/markdown/صيغة_و_نوذج_اعتراض_على_قرار_غيابي_بجرم_اصدار_شيك_بدون_رصيد.md,content/legal_templates/lawsuits_requests/docx/صيغة_و_نوذج_اعتراض_على_قرار_غيابي_بجرم_اصدار_شيك_بدون_رصيد.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3335.html
syrian_lawyer_3338,نموذج و صيغة ادعاء بجرم ترجمة كاذبة,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%aa%d8%b1%d8%ac%d9%85%d8%a9-%d9%83%d8%a7%d8%b0%d8%a8%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_ادعاء_بجرم_ترجمة_كاذبة.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_ادعاء_بجرم_ترجمة_كاذبة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3338.html
syrian_lawyer_3341,نموذج ادعاء بجرم تقرير خبرة كاذب,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%ae%d8%a8%d8%b1%d8%a9-%d9%83%d8%a7%d8%b0%d8%a8/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_ادعاء_بجرم_تقرير_خبرة_كاذب.md,content/legal_templates/lawsuits_requests/docx/نموذج_ادعاء_بجرم_تقرير_خبرة_كاذب.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3341.html
syrian_lawyer_3344,نموذج و صيغة ادعاء بجرم الشهادة الزور,جزائي,دعوى > جزائية,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%a7%d9%84%d8%b4%d9%87%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%b2%d9%88%d8%b1/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_ادعاء_بجرم_الشهادة_الزور.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_ادعاء_بجرم_الشهادة_الزور.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3344.html
syrian_lawyer_3347,نموذج ادعاء بجرم عرقلة تنقيذ قرار قضائي وازعاج مستأجر,دعاوى إيجارية,دعوى > مدنية > إيجارات,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%a7%d8%af%d8%b9%d8%a7%d8%a1-%d8%a8%d8%ac%d8%b1%d9%85-%d8%b9%d8%b1%d9%82%d9%84%d8%a9-%d8%aa%d9%86%d9%82%d9%8a%d8%b0-%d9%82%d8%b1%d8%a7%d8%b1-%d9%82%d8%b6%d8%a7%d8%a6%d9%8a-%d9%88%d8%a7%d8%b2%d8%b9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_ادعاء_بجرم_عرقلة_تنقيذ_قرار_قضائي_وازعاج_مستأجر.md,content/legal_templates/lawsuits_requests/docx/نموذج_ادعاء_بجرم_عرقلة_تنقيذ_قرار_قضائي_وازعاج_مستأجر.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3347.html
syrian_lawyer_3350,نموذج و صيغة طلب فض أختام وتسليم شقة,طلبات,طلب / إجراء قضائي,نموذج منشور في نادي المحامي السوري - يحتاج تحقق ومراجعة قبل الاعتماد,https://www.syrian-lawyer.club/%d8%b7%d9%84%d8%a8-%d9%81%d8%b6-%d8%a3%d8%ae%d8%aa%d8%a7%d9%85-%d9%88%d8%aa%d8%b3%d9%84%d9%8a%d9%85-%d8%b4%d9%82%d8%a9/,downloaded,content/legal_templates/lawsuits_requests/markdown/نموذج_و_صيغة_طلب_فض_أختام_وتسليم_شقة.md,content/legal_templates/lawsuits_requests/docx/نموذج_و_صيغة_طلب_فض_أختام_وتسليم_شقة.docx,content/legal_templates/lawsuits_requests/raw_html/syrian_lawyer_3350.html
